source,target,importance
CCDC47,PSTPIP1,14.371874142210316
CCDC47,SIAH2,52.10950551552661
PPP1R15B,LMTK2,27.057850883669573
PPP1R15B,TDP1,27.133983895992003
PPP1R15B,DNAJB11,14.89975824597189
PPP1R15B,PUS1,64.41904684818417
PPP1R15B,PDCD2,34.74494134314542
ANKHD1-EIF4EBP3,BAALC-AS1,79.39548762457069
ANKHD1-EIF4EBP3,MOCS2,39.39592442727052
ANKHD1-EIF4EBP3,CHMP6,13.38166319984889
ANKHD1-EIF4EBP3,DISP1,30.17695708474029
ANKHD1-EIF4EBP3,DHX33,21.997489101025742
KLHL28,SDHA,61.5245862686847
KLHL28,AK3,38.82765283683678
KLHL28,MS4A14,40.97440212956543
KLHL28,STEAP3,25.784878601707256
KLHL28,STARD3,28.825480165153895
KLHL28,ABCB10,124.42723357925554
KLHL28,ERI1,53.9256724979779
KLHL28,PDE6D,13.395556364473745
SDHA,PEPD,58.34380532977557
SDHA,CLCN7,48.441977913372355
SDHA,JUND,29.036398178910666
SDHA,AP001992.1,44.33247799770042
SDHA,DHX29,20.408517826873585
SDHA,C17orf67,18.669390974897674
SDHA,ZNF337,12.385056337857906
SDHA,NUDT5,13.24076476657989
SDHA,TMEM243,15.699930430765818
CDAN1,RCAN2,40.099004034713516
CDAN1,DCC,42.493905791712464
CDAN1,AC113133.1,19.930622200928582
CDAN1,NENF,15.330698511762243
CDAN1,CCPG1,62.838742882748704
CDAN1,HHIPL1,26.356850143930885
CDAN1,ZKSCAN4,37.49983164379721
CDAN1,AL137145.1,20.67903932780899
AC025283.3,TLNRD1,109.77166368707458
AC025283.3,SNORD3A,65.10912726151103
AC025283.3,TENM3,33.30695190034185
AC025283.3,OLFML3,52.095860592876086
AC025283.3,ADI1,70.4374393290985
AC025283.3,DFFB,65.3505549095509
AC025283.3,HHIPL1,13.1810553140931
AC025283.3,TFAM,74.81328324194794
AC025283.3,SERPINF1,21.224871260001233
AC025283.3,ARSA,52.331656355406
AC025283.3,AC008438.1,16.820490648837314
VPS28,MPV17,96.09571123083981
VPS28,SH3D19,22.353215436646316
VPS28,NT5C,24.708361208400607
VPS28,TDP1,24.915202122194074
VPS28,FASTKD2,35.49342165385353
VPS28,LINC01503,17.491875287409584
MPV17,GRAPL,37.01069286274637
MPV17,PRKCZ,41.73986450241223
MPV17,ANKS3,13.913610458783836
MPV17,ZRANB2-AS2,18.69544699198317
MPV17,HHAT,51.49726257630239
MPV17,TRIM26,113.00790714897681
MPV17,MCF2L2,48.53657214288644
MPV17,ABCD4,26.86495234852839
MPV17,CARD9,27.901764105888937
SERPINA1,LDHA,13.370675771455291
SERPINA1,MYO1G,22.517810885402238
LMNB1,OSTC,37.76757770438181
RAB29,VPS13A,31.54099750626322
RAB29,UNC13D,50.14412814415783
RAB29,PRKACA,78.36746263404032
RAB29,SERBP1,33.083295337539454
RAB29,NUP85,55.41584729744088
RAB29,TRIM36,25.405560589541224
RAB29,SNAPC3,24.20615888118087
RAB29,SLC12A9,12.015733035863779
RAB29,CCDC126,35.02705208117629
NCF1C,AL122035.1,24.674713140163085
NCF1C,IPO9-AS1,35.63409452175665
NCF1C,TBC1D10B,46.62734413321688
NCF1C,AC008438.1,19.678648422241917
NCF1C,TLR3,24.680993535517576
NCF1C,GSTP1,48.36670671335375
NCF1C,SLC24A1,18.896580752297787
ATG14,HVCN1,34.60230968633316
ATG14,ZFP64,28.760615325284768
ATG14,WWC3,34.46681698719807
